,alphabet,x,y
917,αξία,139.735594,35.655129
918,αξία,139.705302,35.671552
919,αξία,139.712248,35.689556
920,axle,139.726428,35.627760
921,axle,139.706307,35.562196
922,axle,139.734410,35.728470
923,axle,139.774142,35.672801
924,axle,139.718439,35.631726
925,axle,139.785780,35.703663
926,axle,139.717754,35.671934
927,axle,139.685585,35.708887
928,axle,139.762937,35.704428
929,axle,139.782753,35.717725
930,axle,139.672803,35.646311
931,axle,139.599893,35.699753
932,axle,139.779894,35.687931
933,axle,139.792763,35.795695
934,axle,139.690733,35.733625
935,axle,139.846836,35.725416
936,axle,139.737034,35.606461
937,axle,139.664527,35.740005
938,axle,139.791210,35.690902
939,asyl,139.689234,35.756394
940,asyl,139.726742,35.568681
941,asyl,139.761553,35.734927
942,asyl,139.736543,35.554648
943,asyl,139.664170,35.695616
944,asyl,139.684287,35.582653
945,asyl,139.635256,35.654361
946,asyl,139.711986,35.560480
947,asyl,139.591035,35.670155
948,asyl,139.704863,35.592227
949,asyl,139.670468,35.692659
950,asyl,139.746037,35.741770
951,asyl,139.731914,35.545217
952,asyl,139.737491,35.579346
953,asyl,139.737491,35.579346
954,asyl,139.782968,35.704290
955,asyl,139.774142,35.672801
956,asyl,139.704863,35.592227
957,asyl,139.803986,35.697592
958,asyl,139.781199,35.722740
959,asyl,139.703001,35.618254
960,asyl,139.714098,35.720920
961,asyl,139.683720,35.712522
962,asyl,139.708379,35.570534
963,asyl,139.700656,35.582907
964,asyl,139.652139,35.645638
965,asyl,139.675271,35.648578
966,asyl,139.685660,35.675903
967,asyl,139.780441,35.713973
968,asyl,139.711269,35.631037
969,asyl,139.645007,35.714449
970,asyl,139.673850,35.580197
971,asyl,139.680057,35.694769
972,asyl,139.634942,35.620700
973,asyl,139.743093,35.618206
974,asyl,139.688849,35.572158
975,asyl,139.693020,35.562929
976,asyl,139.628271,35.672753
977,asyl,139.829153,35.702829
978,asyl,139.790573,35.700193
979,asyl,139.689179,35.684529
980,asyl,139.804051,35.670580
981,asyl,139.720619,35.780738
982,asyl,139.708133,35.602514
983,asyl,139.736543,35.554648
984,asyl,139.706841,35.764848
985,asyl,139.802390,35.679983
986,asyl,139.731939,35.579466
987,asyl,139.790573,35.700193
988,asyl,139.705525,35.590541
989,asyl,139.786711,35.711572
990,asyl,139.722489,35.572757
991,asyl,139.721899,35.743136
992,asyl,139.775610,35.665022
993,asyl,139.734573,35.590127
994,asyl,139.664170,35.695616
995,asyl,139.722996,35.555352
996,asyl,139.783872,35.708110
997,asyl,139.723952,35.563465
998,asyl,139.815501,35.683603
999,asyl,139.814859,35.724075
1000,asyl,139.704960,35.699644
1001,asyl,139.681637,35.688983
1002,asyl,139.701131,35.575581
1003,asyl,139.801596,35.689285
1004,asyl,139.677849,35.574012
1005,asyl,139.688589,35.567905
1006,asyl,139.743644,35.703242
1007,asyl,139.725287,35.558726
1008,asyl,139.700596,35.764020
1009,asyl,139.812169,35.704433
1010,asyl,139.699835,35.645033
1011,asyl,139.731147,35.760928
1012,asyl,139.653306,35.668165
1013,asyl,139.639622,35.611210
1014,asyl,139.694237,35.572995
1015,asyl,139.729647,35.587281
1016,asyl,139.841542,35.688353
1017,asyl,139.709912,35.598405
1018,asyl,139.648667,35.685562
1019,asyl,139.700039,35.681885
1020,asyl,139.713871,35.591809
1021,asyl,139.793999,35.693799
1022,asyl,139.686825,35.657033
1023,asyl,139.737808,35.646225
1024,asyl,139.675834,35.644233
1025,asyl,139.705525,35.590541
1026,asyl,139.693787,35.568999
1027,asyl,139.786483,35.707677
1028,asyl,139.804232,35.694484
1029,asyl,139.721438,35.569914
1030,asyl,139.634282,35.737410
1031,asyl,139.803432,35.656617
1032,asyl,139.808486,35.680330
1033,asyl,139.704863,35.592227
1034,asyl,139.629918,35.624329
1035,asyl,139.667698,35.673459
1036,asyl,139.735301,35.764854
1037,asyl,139.801850,35.691312
1038,asyl,139.685928,35.596687
1039,asyl,139.620976,35.757756
1040,asyl,139.799259,35.690808
1041,asyl,139.708546,35.759847
1042,asyl,139.709847,35.755382
1043,asyl,139.636164,35.734815
1044,asyl,139.700288,35.557006
1045,asyl,139.705525,35.590541
1046,asyl,139.704677,35.735600
1047,asyl,139.674588,35.595728
1048,asyl,139.664603,35.637698
1049,asyl,139.674611,35.585089
1050,asyl,139.842130,35.667763
1051,asyl,139.657878,35.639950
1052,asyl,139.665353,35.641700
1053,asyl,139.629918,35.624329
1054,asyl,139.817174,35.698602
1055,ascot,139.805789,35.766192
1056,ascot,139.796982,35.690419
1057,ascot,139.606745,35.706287
1058,ascot,139.782664,35.674363
1059,ascot,139.645924,35.637009
1060,ascot,139.801424,35.697449
1061,ascot,139.803986,35.697592
1062,ascot,139.784749,35.686137
1063,ascot,139.786769,35.693487
1064,ascot,139.780462,35.671035
1065,ascot,139.778699,35.691464
1066,ascot,139.781855,35.665153
1067,ascot,139.803773,35.700487
1068,ascot,139.787383,35.690386
1069,ascot,139.788180,35.688027
1070,ascot,139.783599,35.691550
1071,ascot,139.786711,35.711572
1072,ascot,139.784211,35.689545
1073,ascot,139.782661,35.688951
1074,ascot,139.788180,35.688027
1075,ascot,139.786367,35.705498
1076,ascot,139.776476,35.660709
1077,ascot,139.786711,35.711572
1078,ascot,139.786769,35.693487
1079,ascot,139.784077,35.713307
1080,ascot,139.783679,35.682601
1081,ascot,139.776937,35.671909
1082,ascot,139.779417,35.706598
1083,ascot,139.812698,35.688767
1084,ascot,139.787383,35.690386
1085,ascot,139.862179,35.715976
1086,ascot,139.806907,35.697742
1087,ascot,139.783599,35.691550
1088,ascot,139.806907,35.697742
1089,ascot,139.786367,35.705498
1090,ascot,139.804477,35.691291
1091,ascot,139.816873,35.688971
1092,ascot,139.791210,35.690902
1093,ascot,139.782191,35.684835
1094,ascot,139.807187,35.694486
1095,ascot,139.803986,35.697592
1096,ascot,139.782191,35.684835
1097,ascot,139.777907,35.699704
1098,adenium,139.829129,35.708465
1099,adenium,139.690405,35.796407
1100,adenium,139.863964,35.759725
1101,adenium,139.908177,35.702140
1102,adenium,139.864309,35.754486
1103,adenium,139.797267,35.703738
1104,adenium,139.678961,35.777076
1105,adenium,139.684903,35.777263
1106,adenium,139.894675,35.737145
1107,adenium,139.780462,35.671035
1108,adenium,139.699742,35.748612
1109,adenium,139.804933,35.718406
1110,adenium,139.804936,35.673999
1111,adenium,139.804936,35.673999
1112,adenium,139.797317,35.721100
1113,adenium,139.668292,35.756541
1114,adenium,139.677849,35.574012
1115,adenium,139.743082,35.553040
1116,adenium,139.860992,35.722981
1117,adenium,139.780497,35.694328
1118,adenium,139.783754,35.695734
1119,adenium,139.755002,35.663089
1120,adenium,139.861353,35.720610
1121,adenium,139.833407,35.709118
1122,adenium,139.792051,35.751393
1123,adenium,139.783884,35.722014
1124,adenium,139.826197,35.711681
1125,adenium,139.853370,35.675530
1126,adenium,139.870264,35.692280
1127,adenium,139.870264,35.692280
1128,adenium,139.767758,35.747467
1129,adenium,139.788363,35.750119
1130,adenium,139.674650,35.630668
1131,adenium,139.596428,35.659981
1132,adenium,139.701012,35.593618
1133,adenium,139.697452,35.593910
1134,adenium,139.805789,35.766192
1135,adenium,139.751478,35.725503
1136,adenium,139.679845,35.670857
1137,adenium,139.736881,35.637421
1138,adenium,139.636848,35.608320
1139,adenium,139.640133,35.602554
1140,adenium,139.723404,35.596139
1141,adenium,139.710462,35.618309
1142,adenium,139.651897,35.650359
1143,Atlās,139.773263,35.663691
1144,Atlās,139.705829,35.659609
1145,Atlās,139.651352,35.735257
1146,Atlās,139.776243,35.726670
1147,Atlās,139.718094,35.755237
1148,Atlās,139.657127,35.695787
1149,Atlās,139.626068,35.699537
1150,Atlās,139.729776,35.689053
1151,Atlās,139.778197,35.701458
1152,Atlās,139.713796,35.712085
1153,Atlās,139.776514,35.730937
1154,Atlās,139.778197,35.701458
1155,Atlās,139.762937,35.704428
1156,Atlās,139.710636,35.610696
1157,Atlās,139.776243,35.726670
1158,Atlās,139.665797,35.684085
1159,Atlās,139.760355,35.698446
1160,Atlās,139.737808,35.646225
1161,Atlās,139.721105,35.657685
1162,Atlās,139.776243,35.726670
1163,Atlās,139.729326,35.692544
1164,Atlās,139.809320,35.713316
1165,Atlās,139.681588,35.665506
1166,Atlās,139.771031,35.730395
1167,Atlās,139.668227,35.644951
1168,Atlās,139.724530,35.653403
1169,Atlās,139.720502,35.685902
1170,Atlās,139.720188,35.646420
1171,Atlās,139.719557,35.696752
1172,Atlās,139.819684,35.717048
1173,Atlās,139.776243,35.726670
1174,Atlās,139.770971,35.704066
1175,Atlās,139.776514,35.730937
1176,Atlās,139.790857,35.716008
1177,Atlās,139.680158,35.649621
1178,Atlās,139.626068,35.699537
1179,Atlās,139.713809,35.751817
1180,Atlās,139.697425,35.662090
1181,Atlās,139.669214,35.700188
1182,Atlās,139.685486,35.671868
1183,Atlās,139.719032,35.709821
1184,Atlās,139.792501,35.703023
1185,Atlās,139.667012,35.675148
1186,Atlās,139.667119,35.632441
1187,Atlās,139.618682,35.702210
1188,Atlās,139.603454,35.706240
1189,Atlās,139.678961,35.777076
1190,Atlās,139.782375,35.693636
1191,Atlās,139.732792,35.717062
1192,Atlās,139.815501,35.683603
1193,Atlās,139.652352,35.688278
1194,Atlās,139.868589,35.662622
1195,Atlās,139.783679,35.682601
1196,Atlās,139.727698,35.664226
1197,Atlās,139.783872,35.708110
1198,Atlās,139.727993,35.598617
1199,Atlās,139.699835,35.645033
1200,Atlās,139.720995,35.720340
1201,Atlās,139.690980,35.703853
1202,Atlās,139.655116,35.735275
1203,Atlās,139.751478,35.725503
1204,Atlās,139.700998,35.622478
1205,Atlās,139.690969,35.693426
1206,Atlās,139.727063,35.729118
1207,Atlās,139.680158,35.649621
1208,Atlās,139.756750,35.721600
1209,Atlās,139.727063,35.729118
1210,Atlās,139.727063,35.729118
1211,Atlās,139.706426,35.710978
1212,Atlās,139.742185,35.706239
1213,Atlās,139.752073,35.711978
1214,Atlās,139.729326,35.692544
1215,Atlās,139.727673,35.718540
1216,Atlās,139.733827,35.723863
1217,Atlās,139.752073,35.711978
1218,Atlās,139.802709,35.751635
1219,Atlās,139.797427,35.687516
1220,Atlās,139.762548,35.727776
1221,Atlās,139.868589,35.662622
1222,Atlās,139.652352,35.688278
1223,Atlās,139.796552,35.709715
1224,Atlās,139.729629,35.709703
1225,Atlās,139.612819,35.706997
1226,Atlās,139.739298,35.706614
1227,Atlās,139.713041,35.708898
1228,Atlās,139.628396,35.614150
1229,Atlās,139.626068,35.699537
1230,Atlās,139.879658,35.759287
1231,Atlās,139.697121,35.744553
1232,Atlās,139.733413,35.645080
1233,annex,139.755457,35.735838
1234,annex,139.782191,35.684835
1235,annex,139.711301,35.614824
1236,annex,139.712248,35.689556
1237,annex,139.737034,35.606461
1238,annex,139.675797,35.669143
1239,annex,139.675797,35.669143
1240,annex,139.675797,35.669143
1241,annex,139.609680,35.677992
1242,annex,139.704275,35.650671
1243,annex,139.748747,35.614948
1244,annex,139.718094,35.755237
1245,annex,139.631994,35.721801
1246,annex,139.753450,35.655059
1247,annex,139.798756,35.697291
1248,annex,139.680057,35.694769
1249,annex,139.673931,35.691502
1250,annex,139.690969,35.693426
1251,annex,139.798589,35.725853
1252,annex,139.782102,35.700562
1253,annex,139.729908,35.656839
1254,annex,139.642352,35.648581
1255,annex,139.829153,35.702829
1256,annex,139.784686,35.676561
1257,annex,139.801949,35.686279
1258,annex,139.799487,35.678264
1259,annex,139.741413,35.747574
1260,annex,139.741413,35.747574
1261,annex,139.741413,35.747574
1262,annex,139.842130,35.667763
1263,annex,139.636848,35.608320
1264,annex,139.725535,35.657912
1265,annex,139.676861,35.666035
1266,annex,139.642352,35.648581
1267,annex,139.747836,35.643973
1268,annex,139.651352,35.735257
1269,annex,139.685486,35.671868
1270,annex,139.703318,35.685264
1271,annex,139.743383,35.662526
1272,annex,139.688076,35.642905
1273,annex,139.735460,35.669375
1274,annex,139.725535,35.657912
1275,annex,139.706066,35.675858
1276,annex,139.704275,35.650671
1277,apis,139.689179,35.684529
1278,apis,139.728968,35.702102
1279,apis,139.741509,35.687350
1280,apis,139.658514,35.611816
1281,apis,139.705793,35.644828
1282,apis,139.688469,35.610185
1283,apis,139.711301,35.614824
1284,apis,139.706066,35.675858
1285,apis,139.776514,35.730937
1286,apis,139.686286,35.679788
1287,apis,139.710462,35.618309
1288,habitation,139.870315,35.764145
1289,habitation,139.679858,35.730418
1290,habitation,139.675963,35.695283
1291,habitation,139.666652,35.765116
1292,habitation,139.775812,35.724885
1293,habitation,139.786005,35.679924
1294,habitation,139.775309,35.705188
1295,habitation,139.679272,35.618020
1296,habitation,139.688752,35.720805
1297,habitation,139.777695,35.667003
1298,habitation,139.725535,35.657912
1299,habitation,139.765481,35.670113
1300,habitation,139.715298,35.731372
1301,habitation,139.751235,35.655131
1302,habitation,139.728614,35.696825
1303,habitation,139.754275,35.695365
1304,habitation,139.728614,35.696825
1305,habitation,139.714098,35.720920
1306,habitation,139.749607,35.735037
1307,habitation,139.777695,35.667003
1308,habitation,139.663687,35.600000
1309,habitation,139.668702,35.604410
1310,habitation,139.743591,35.690557
1311,habitation,139.705793,35.644828
1312,habitation,139.668702,35.604410
1313,habitation,139.710893,35.679251
1314,habitation,139.758112,35.710117
1315,habitation,139.734492,35.626603
1316,habitation,139.669127,35.628660
1317,habitation,139.689396,35.603089
1318,habitation,139.675597,35.624884
1319,habiter,139.720751,35.688019
1320,habiter,139.602325,35.702151
1321,habiter,139.705583,35.723122
1322,habiter,139.622105,35.701628
1323,habiter,139.795458,35.706588
1324,habiter,139.792501,35.703023
1325,habiter,139.717044,35.683849
1326,habiter,139.733051,35.697520
1327,habiter,139.721362,35.693058
1328,habiter,139.705583,35.723122
1329,habiter,139.731255,35.699136
1330,habiter,139.721116,35.690070
1331,habiter,139.733989,35.689685
1332,habiter,139.657549,35.654414
1333,habiter,139.728821,35.633709
1334,habiter,139.723009,35.694719
1335,habiter,139.762937,35.704428
1336,habiter,139.719032,35.709821
1337,habiter,139.693059,35.660907
1338,habiter,139.639847,35.701120
1339,après,139.681318,35.758986
1340,après,139.755095,35.759330
1341,après,139.798756,35.697291
1342,après,139.829343,35.695719
1343,après,139.779661,35.690253
1344,après,139.785181,35.729989
1345,après,139.751651,35.732798
1346,après,139.690405,35.796407
1347,après,139.783679,35.682601
1348,après,139.835355,35.687986
1349,après,139.649367,35.742586
1350,après,139.708535,35.733942
1351,après,139.692943,35.724560
1352,après,139.651891,35.711600
1353,après,139.706700,35.742792
1354,après,139.633353,35.672743
1355,après,139.656120,35.724688
1356,après,139.766665,35.729726
1357,après,139.810394,35.690723
1358,après,139.834839,35.700503
1359,après,139.746672,35.647133
1360,après,139.655858,35.720894
1361,après,139.740447,35.757670
1362,après,139.599167,35.743913
1363,après,139.787821,35.696503
1364,après,139.705822,35.726322
1365,après,139.800518,35.717903
1366,après,139.842478,35.707582
1367,avenue,139.796032,35.718816
1368,avenue,139.780900,35.726600
1369,avenue,139.706629,35.574461
1370,avenue,139.741509,35.687350
1371,avenue,139.614220,35.761538
1372,avenue,139.782664,35.674363
1373,avenue,139.701739,35.721176
1374,avenue,139.868606,35.694685
1375,avenue,139.782664,35.674363
1376,avenue,139.614220,35.761538
1377,avenue,139.662903,35.712035
1378,avenue,139.806907,35.697742
1379,avenue,139.828897,35.691658
1380,avenue,139.645924,35.637009
1381,avenue,139.645924,35.637009
1382,avenue,139.869077,35.770763
1383,avenue,139.748646,35.771394
1384,avenue,139.645924,35.637009
1385,avenue,139.848780,35.698141
1386,avenue,139.709847,35.755382
1387,avenue,139.733827,35.723863
1388,avenue,139.644312,35.665409
1389,avenue,139.692463,35.624841
1390,avenue,139.785461,35.785392
1391,avenue,139.869494,35.671374
1392,avenue,139.688752,35.720805
1393,avenue,139.857311,35.730969
1394,avenue,139.832352,35.764485
1395,avenue,139.857662,35.667416
1396,avenue,139.729629,35.709703
1397,avenue,139.841665,35.703496
1398,avenue,139.844073,35.761531
1399,avenue,139.723803,35.776474
1400,avenue,139.604870,35.676552
1401,avenue,139.604870,35.676552
1402,avenue,139.604870,35.676552
1403,avenue,139.604870,35.676552
1404,avenue,139.604870,35.676552
1405,avenue,139.604870,35.676552
1406,avenue,139.826444,35.764004
1407,avenue,139.877661,35.648061
1408,avenue,139.866969,35.683900
1409,avenue,139.728979,35.748593
1410,avenue,139.883413,35.722542
1411,avenue,139.662653,35.790589
1412,avenue,139.649233,35.641435
1413,avenue,139.727673,35.718540
1414,avenue,139.665353,35.641700
1415,avenue,139.803099,35.716589
1416,alcyon,139.736543,35.554648
1417,alcyon,139.880194,35.738041
1418,alcyon,139.685658,35.698994
1419,alcyon,139.651897,35.650359
1420,alcyon,139.843954,35.679897
1421,alcyon,139.856235,35.721609
1422,alcyon,139.592520,35.666000
1423,alcyon,139.635487,35.649463
1424,alcyon,139.715841,35.602701
1425,alcyon,139.651413,35.658529
1426,alcyon,139.797267,35.703738
1427,alcyon,139.752073,35.711978
1428,alcyon,139.766261,35.740227
1429,alcyon,139.784136,35.797136
1430,alcyon,139.789959,35.712972
1431,alcyon,139.638083,35.742662
1432,alcyon,139.747114,35.639747
1433,alcyon,139.838226,35.775235
1434,alcyon,139.664170,35.695616
1435,alcyon,139.801646,35.694117
1436,ars,139.868589,35.662622
1437,ars,139.868589,35.662622
1438,ars,139.633169,35.665415
1439,ars,139.804677,35.756268
1440,ars,139.666667,35.617153
1441,ars,139.649487,35.749499
1442,ars,139.655116,35.735275
1443,ars,139.727647,35.713665
1444,ars,139.642379,35.636667
1445,ars,139.694075,35.633256
1446,ars,139.810940,35.666833
1447,ars,139.653758,35.738954
1448,ars,139.652352,35.688278
1449,ars,139.690970,35.680757
1450,ars,139.683529,35.629039
1451,ars,139.773969,35.659457
1452,ars,139.692666,35.607010
